"Zip","JobId","Latitude","Longitude","AverageTilt","PaymentType","GrossPrice","FederalTaxCredit","Bedroom","HomeSqFoot","HeatingType","Heating","CoolingType","Cooling","YearBuilt","EngineeringSoldkWSize","EngineeringSoldAnnualkWh","EnergyConsumption","Region","State","AHJ","RoofType","RoofSqFoot","NumMountingPlanes","NumPanels","Utility","ProductTypeAlt","PowerwallCount","UtilityCostPerKWh","OldBill","UtilityRatePlanId","UtilityInflationRate","GasRatePlanID","AverageShading","NumStories","Status","Insolation","yearly_sunlight_kwh_kw_threshold_avg","yearly_sunlight_kwh_n","yearly_sunlight_kwh_s","yearly_sunlight_kwh_e","yearly_sunlight_kwh_w","yearly_sunlight_kwh_f","yearly_sunlight_kwh_median","yearly_sunlight_kwh_total","ZIP","Avg.Age","Avg.Age.Male","Avg..Age.Female","HS.or.Below","Undergrad.or.Below","Graduate.School","Total.Homes","Avg.Value","Median.Income","Population"
85365,"JB-85324068-00",32.665299,-114.486521,19,"Lease",23790,7605,4,1648,"",NA,"Central",1,NA,7.8,12808.8947,16500,"Southwest","AZ","Yuma","Round Tile",2838,1,26,"Arizona Public Service Company","PV Only",NA,0.142995,254.9641,10000,0.035,10800,0,"",1,5.33,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324115-00",33.629046,-112.279555,18,"Cash",20475,6142.5,3,2126,"",NA,"Other",1,1973,6.3,9643.5715,10632,"Southwest","AZ","Maricopa County","Comp Shingle Roof",3697,3,21,"Arizona Public Service Company","PV Only",NA,0.13137,173.6198,10000,0.035,10800,0.124285714,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324370-00",33.623746,-112.282775,0,"Lease",15555,4972.5,2,2150,"",NA,"Evaporative",1,1971,5.1,8492.9811,13605,"Southwest","AZ","Maricopa County","Rolled Roofing / Torchdown / Bitumen",3660,1,17,"Arizona Public Service Company","PV Only",NA,0.137423,155.8037,10002,0.035,40003,0.01,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324491-00",33.619153,-112.377284,21,"Lease",16470,5265,3,1558,"Electric",1,"",NA,2002,5.4,9739.5675,15134,"Southwest","AZ","Surprise","Flat Tile",2485,1,18,"Arizona Public Service Company","PV Only",NA,0.139307,234.0884,10002,0.035,10800,0.01,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85338,"JB-85324506-00",33.327975,-112.438807,23,"Loan",17550,5265,4,2121,"Gas",1,"",NA,2005,5.4,9374.1897,9804,"Southwest","AZ","Goodyear","Flat Tile",3628,1,18,"Arizona Public Service Company","PV Only",NA,0.149832,180.7058,10000,0.035,10800,0.008888889,"One Story",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85382,"JB-85324526-00",33.634106,-112.207646,20,"Loan",26325,7897.5,4,2146,"",NA,"",NA,1998,8.1,12291.4252,25609,"Southwest","AZ","Glendale","Round Tile",2259,1,27,"Arizona Public Service Company","PV Only",NA,0.051266,167.5929,998504649,0.035,10800,0.03,"",0,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85374,"JB-85324546-00",33.641025,-112.446933,21,"Lease",17385,5557.5,2,1690,"Gas",1,"",NA,1999,5.7,9623.6684,9891,"Southwest","AZ","Surprise","Round Tile",2949,1,19,"Arizona Public Service Company","PV Only",NA,0.148033,180.416,10002,0.035,10800,0,"",0,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85374,"JB-85324555-00",33.638064,-112.399107,22,"Loan",26520,7956,3,1220,"Electric",1,"",NA,1998,7.8,13262.9949,16273,"Southwest","AZ","Surprise","Flat Tile",2010,2,24,"Arizona Public Service Company","PV Only",NA,0.146907,257.6171,10000,0.035,10800,0,"Two Stories",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324573-00",33.595205,-112.370858,31,"Loan",29835,8950.5,5,3500,"",NA,"",NA,2017,8.775,16776.8856,21414,"Southwest","AZ","Surprise","Flat Tile",NA,1,27,"Arizona Public Service Company","PV Only",NA,0.130738,291.7012,10000,0.035,10800,0,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85308,"JB-85324575-00",33.657654,-112.189203,23,"Lease",29737.5,9945,3,2450,"Gas",1,"",NA,1996,9.75,14886.9298,30282,"Southwest","AZ","Glendale","Round Tile",2938,1,30,"Arizona Public Service Company","PV Only",NA,0.12972,385.7477,10002,0.035,10800,0.03,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85375,"JB-85324593-00",33.64672,-112.353001,23,"Lease",13725,4387.5,2,1864,"",NA,"",NA,1986,4.5,7877.8594,7402,"Southwest","AZ","Maricopa County","Round Tile",3558,1,15,"Arizona Public Service Company","PV Only",NA,0.154409,95.2448,10000,0.035,40003,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85373,"JB-85324604-00",33.686839,-112.316135,21,"Loan",24375,7312.5,3,2726,"Solar / Other",1,"Central / Refrigeration / Solar",1,2005,7.5,12932.2631,20831,"Southwest","AZ","Maricopa County","Flat Tile",2507,2,25,"Arizona Public Service Company","PV Only",NA,0.130727,226.932,10002,0.035,40003,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324636-00",33.584366,-112.397639,18,"Loan",40950,12285,6,4644,"Gas",1,"",NA,2005,12.6,22536.6465,42239,"Southwest","AZ","Surprise","Flat Tile",5391,1,42,"Arizona Public Service Company","PV Only",NA,0.108518,440.3733,10002,0.035,10800,0,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324695-00",33.599452,-112.386599,18,"Loan",23205,6961.5,4,2728,"Gas",1,"Central / Refrigeration / Solar",1,2013,6.825,12704.2038,13161,"Southwest","AZ","Surprise","Flat Tile",2495,1,21,"Arizona Public Service Company","PV Only",NA,0.173699,248.9041,10000,0.035,10800,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324699-00",33.600357,-112.367353,30,"Cash",50163.75,15049.125,3,1682,"Gas",1,"",NA,2005,15.925,26018.7054,19214,"Southwest","AZ","Surprise","Flat Tile",4512,2,49,"Arizona Public Service Company","PV Only",NA,0.168952,328.9198,10000,0.035,10800,0.097959184,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85338,"JB-85324700-00",33.429121,-112.434671,20,"Loan",27706.25,8311.875,4,2546,"Gas",1,"",NA,2005,10.075,19507.639,19548,"Southwest","AZ","Goodyear","Flat Tile",2940,1,31,"Arizona Public Service Company","PV Only",NA,0.116789,248.5421,10000,0.035,10800,0,"",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85387,"JB-85324702-00",33.733141,-112.434054,18,"Lease",17385,5557.5,5,2904,"",NA,"",NA,2017,5.7,10395.453,13015.56,"Southwest","AZ","Surprise","Round Tile",2910,1,19,"Arizona Public Service Company","PV Only",NA,0.13821,208.3064,10002,0.035,10800,0,"Two Stories",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85375,"JB-85324715-00",33.654182,-112.325512,18,"Lease",9150,2925,2,1928,"Electric",1,"Evaporative",1,1980,3,5069.637,5717,"Southwest","AZ","Maricopa County","Comp Shingle Roof",4004,1,10,"Arizona Public Service Company","PV Only",NA,0.162652,134.7166,10002,0.035,10800,0.02,"Two Stories",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324735-00",33.565928,-112.293198,18,"Lease",11895,3802.5,2,1562,"",NA,"",NA,1969,3.9,5688.124,5718,"Southwest","AZ","Maricopa County","Comp Shingle Roof",2550,1,13,"Arizona Public Service Company","PV Only",NA,0.189185,147.3728,10000,0.035,10800,0.06,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85326,"JB-85324736-00",33.442116,-112.548982,23,"Lease",21045,6727.5,3,1735,"Electric",1,"",NA,2005,6.9,10699.2121,10993,"Southwest","AZ","Buckeye","Flat Tile",2855,1,23,"Arizona Public Service Company","PV Only",NA,0.155172,142.1505,10000,0.035,40003,0,"",1,5.34,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85338,"JB-85324739-00",33.454609,-112.395927,24,"Loan",22425,6727.5,4,2500,"",NA,"",NA,2017,6.9,12999.4683,10809,"Southwest","AZ","Goodyear","Round Tile",3852,1,23,"Arizona Public Service Company","PV Only",NA,0.164334,206.3166,10000,0.035,10800,0,"Two Stories",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85375,"JB-85324744-00",33.667995,-112.370623,23,"Loan",15600,4680,2,1677,"",NA,"",NA,1987,4.8,8743.845,11093,"Southwest","AZ","Maricopa County","Comp Shingle Roof",3116,1,16,"Arizona Public Service Company","PV Only",NA,0.191644,177.1593,10002,0.035,40003,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324757-00",33.584074,-112.387271,23,"Cash",19784.1559,5935.2468,5,4464,"Gas",1,"Central",1,2004,7.2,12875.9384,18073,"Southwest","AZ","Surprise","Round Tile",3494,1,24,"Arizona Public Service Company","PV Only",NA,0.148009,281.3133,10002,0.035,10800,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324762-00",33.570618,-112.297054,18,"Lease",12886.25,4309.5,2,1540,"",NA,"",NA,1973,4.225,7511.6034,10089,"Southwest","AZ","Maricopa County","Comp Shingle Roof",2654,1,13,"Arizona Public Service Company","PV Only",NA,0.164793,138.5497,10002,0.035,40003,0.07,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85308,"JB-85324763-00",33.65863,-112.136112,5,"Loan",39000,11700,4,3483,"",NA,"",NA,2008,12,20065.1844,21156,"Southwest","AZ","Phoenix","Foam",4582,2,40,"Arizona Public Service Company","PV Only",NA,0.14313,252.339,10000,0.035,40003,1.11e-16,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85365,"JB-85324768-00",32.659998,-114.481567,18,"Lease",10065,3217.5,4,1306,"Electric",1,"Central",1,2016,3.3,5269.2395,5381,"Southwest","AZ","Yuma","Round Tile",2205,1,11,"Arizona Public Service Company","PV Only",NA,0.192455,144.6464,10000,0.035,10800,0,"Two Stories",0,5.33,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324771-00",33.61184,-112.393009,23,"Loan",29250,8775,3,1496,"Gas",1,"",NA,2004,9,14885.3494,14792,"Southwest","AZ","Surprise","Round Tile",2823,3,30,"Arizona Public Service Company","PV Only",NA,0.168585,266.2089,10000,0.035,10800,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85387,"JB-85324772-00",33.733173,-112.440076,22,"Lease",18300,5850,5,2904,"",NA,"",NA,2017,6,10371.8711,5456,"Southwest","AZ","Surprise","Round Tile",3032,3,20,"Arizona Public Service Company","PV Only",NA,0.160523,72.9844,10000,0.035,40003,1.11e-16,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85338,"JB-85324774-00",33.427796,-112.42057,24,"Loan",29250,8775,4,2015,"Gas",1,"Central / Refrigeration",1,2007,9,16137.1339,16209,"Southwest","AZ","Goodyear","Round Tile",3335,1,30,"Arizona Public Service Company","PV Only",NA,0.155643,268.5272,10000,0.035,10800,0,"",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85335,"JB-85324777-00",33.590579,-112.325658,23,"Loan",11700,3510,5,2250,"Gas",1,"",NA,2002,3.6,5507.5353,12662,"Southwest","AZ","El Mirage","Flat Tile",1889,1,12,"Arizona Public Service Company","PV Only",NA,0.15673,224.203,10002,0.035,10800,0.01,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85388,"JB-85324780-00",33.615658,-112.443071,23,"Loan",26325,7897.5,4,3336,"Electric",1,"Refrigeration",1,2004,8.1,14193.8986,23741,"Southwest","AZ","Surprise","Flat Tile",2913,2,27,"Arizona Public Service Company","PV Only",NA,0.128742,313.1043,10002,0.035,10800,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324784-00",33.612019,-112.400392,23,"Lease",20130,6435,3,2071,"Gas",1,"",NA,2004,6.6,8906.0744,16920,"Southwest","AZ","Surprise","Round Tile",3066,1,22,"Arizona Public Service Company","PV Only",NA,0.166254,234.4176,10002,0.035,40003,0.02,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85331,"JB-85324786-00",33.742889,-111.946804,22,"Loan",39975,11992.5,4,3500,"Electric",1,"Central / Refrigeration",1,1985,12.3,20040.3609,34602,"Southwest","AZ","Maricopa County","Round Tile",3823,3,41,"Arizona Public Service Company","PV Only",NA,0.116839,395.4644,10002,0.035,10800,0.058536585,"",0,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85374,"JB-85324787-00",33.628417,-112.358816,21,"Loan",25025,7507.5,3,1419,"",NA,"",NA,1999,9.1,15751.3615,12785,"Southwest","AZ","Surprise","Round Tile",2254,1,28,"Arizona Public Service Company","PV Only",NA,0.160979,229.9097,10002,0.035,10800,0.01,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85390,"JB-85324788-00",33.967892,-112.791556,18,"Loan",40950,12285,4,3372,"",NA,"",NA,2005,12.6,22683.3602,22495,"Southwest","AZ","Wickenburg","Flat Tile",5545,1,42,"Arizona Public Service Company","PV Only",NA,0.14474,296.2775,10000,0.035,40003,0,"",1,5.4,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85395,"JB-85324789-00",33.477469,-112.381382,21,"Loan",42912,12873.6,5,2785,"Gas",1,"Central",1,2005,14.4,24343.5452,24341,"Southwest","AZ","Goodyear","Flat Tile",4143,1,48,"Arizona Public Service Company","PV Only",NA,0.13736,336.9153,10000,0.035,10800,0,"",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85374,"JB-85324790-00",33.646284,-112.379653,22,"Lease",24705,7897.5,3,1533,"Electric",1,"",NA,1998,8.1,12600.2858,13204,"Southwest","AZ","Surprise","Round Tile",2623,1,27,"Arizona Public Service Company","PV Only",NA,0.140563,213.0659,10002,0.035,10800,0.14,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324797-00",33.612036,-112.363678,19,"Loan",49725,14917.5,5,2673,"Gas",1,"Central",1,2005,15.3,23072.175,22950,"Southwest","AZ","Surprise","Flat Tile",2545,3,51,"Arizona Public Service Company","PV Only",NA,0.14751,340.513,10000,0.035,10800,0.115882353,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85355,"JB-85324798-00",33.576939,-112.460915,23,"Loan",38025,11407.5,4,2507,"Gas",1,"Refrigeration",1,2014,11.7,17672.9528,20185,"Southwest","AZ","Maricopa County","Flat Tile",4298,1,39,"Arizona Public Service Company","PV Only",NA,0.131928,279.1395,10002,0.035,10800,0.007948718,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85374,"JB-85324802-00",33.650837,-112.378626,23,"Lease",24400,7800,3,1717,"",NA,"",NA,1998,8,12214.5843,12641,"Southwest","AZ","Surprise","Round Tile",2010,2,32,"Arizona Public Service Company","PV Only",NA,0.139757,205.6216,10002,0.035,10800,0,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85395,"JB-85324803-00",33.488564,-112.363077,19,"Lease",16470,5265,3,1534,"Gas",1,"",NA,2001,5.4,8341.3781,10381,"Southwest","AZ","Goodyear","Flat Tile",2545,1,18,"Arizona Public Service Company","PV Only",NA,0.146903,148.9436,10002,0.035,49701,0,"Two Stories",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85374,"JB-85324807-00",33.659179,-112.407347,18,"Lease",36600,11700,3,2808,"Gas",1,"",NA,2001,12,19835.8847,22032,"Southwest","AZ","Surprise","Round Tile",4973,3,40,"Arizona Public Service Company","PV Only",NA,0.137516,310.8799,10000,0.035,10800,0.0175,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85364,"JB-85324810-00",32.699822,-114.631935,21,"Lease",12810,4095,3,1101,"Electric / Gas",1,"Central",1,1952,4.2,6685.1374,8913,"Southwest","AZ","Yuma","Comp Shingle Roof",1924,3,14,"Arizona Public Service Company","PV Only",NA,0.149949,169.7208,10000,0.035,10800,0.027142857,"Two Stories",1,5.3,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85365,"JB-85324811-00",32.679922,-114.455065,22,"Lease",19215,6142.5,3,1218,"",NA,"Central",1,2004,6.3,11101.2459,11201,"Southwest","AZ","Yuma County","Comp Shingle Roof",4509,1,21,"Arizona Public Service Company","PV Only",NA,0.115558,166.2098,10002,0.035,10800,0.02,"",1,5.33,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324814-00",33.610176,-112.298219,5,"Lease",13725,4387.5,2,1207,"",NA,"",NA,1973,4.5,7184.9694,9430,"Southwest","AZ","Maricopa County","Rolled Roofing / Torchdown / Bitumen",2146,1,15,"Arizona Public Service Company","PV Only",NA,0.157902,181.3111,10000,0.035,10800,0.03,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85392,"JB-85324817-00",33.474613,-112.32578,23,"Loan",16575,4972.5,3,2335,"",NA,"",NA,1996,5.1,7818.8491,17930,"Southwest","AZ","Avondale","Round Tile",3963,1,17,"Arizona Public Service Company","PV Only",NA,0.133561,258.1219,10002,0.035,10800,0,"",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85310,"JB-85324818-00",33.684015,-112.205378,23,"Loan",22425,6727.5,4,1970,"Electric",1,"Central",1,1995,6.9,10427.9331,18324,"Southwest","AZ","Glendale","Round Tile",2024,3,23,"Arizona Public Service Company","PV Only",NA,0.163271,307.7141,10000,0.035,10800,0,"Two Stories",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85306,"JB-85324820-00",33.630765,-112.165896,23,"Loan",25200,7560,2,2076,"Gas",1,"Central / Refrigeration",1,1996,8.4,12962.9063,9935,"Southwest","AZ","Phoenix","Round Tile",2179,2,28,"Arizona Public Service Company","PV Only",NA,0.170467,199.532,10002,0.035,10800,0.017142857,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85388,"JB-85324823-00",33.625848,-112.442771,18,"Lease",18300,5850,3,2420,"Gas",1,"Refrigeration",1,2006,6,8954.8363,15433,"Southwest","AZ","Surprise","Round Tile",4087,1,20,"Arizona Public Service Company","PV Only",NA,0.136286,233.6746,10002,0.035,10800,0.03,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324825-00",33.57339,-112.27352,19,"Lease",13725,4387.5,2,1536,"",NA,"",NA,1968,4.5,7315.5285,9149,"Southwest","AZ","Maricopa County","Comp Shingle Roof",4733,1,15,"Arizona Public Service Company","PV Only",NA,0.157592,177.3773,10000,0.035,10800,0.01,"",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324826-00",33.566601,-112.293943,18,"Lease",18300,5850,2,1683,"Electric",1,"",NA,1969,6,10876.6951,11186,"Southwest","AZ","Maricopa County","Comp Shingle Roof",3085,1,20,"Arizona Public Service Company","PV Only",NA,0.182704,227.5373,10000,0.035,10800,0,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85383,"JB-85324828-00",33.765358,-112.334104,21,"Lease",36600,11700,4,3848,"",NA,"",NA,2015,12,19315.3456,35544,"Southwest","AZ","Peoria","Flat Tile",6103,4,40,"Arizona Public Service Company","PV Only",NA,0.123271,423.3141,10002,0.035,10800,0,"",0,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85379,"JB-85324829-00",33.592845,-112.396453,22,"Lease",18589.75,5942.625,3,1865,"",NA,"",NA,2006,6.095,9366.8616,16069,"Southwest","AZ","Surprise","Flat Tile",2993,1,23,"Arizona Public Service Company","PV Only",NA,0.162881,276.511,10002,0.035,10800,0.01,"Two Stories",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85351,"JB-85324830-00",33.59773,-112.283907,8,"Lease",16470,5265,2,1066,"",NA,"",NA,1960,5.4,8718.432,9208,"Southwest","AZ","Maricopa County","Rolled Roofing / Torchdown / Bitumen",2090,1,18,"Arizona Public Service Company","PV Only",NA,0.155442,119.2758,10000,0.035,40003,0.01,"One Story",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85338,"JB-85324832-00",33.444633,-112.415774,23,"Loan",44200,13260,3,1789,"Electric",1,"",NA,2006,13,23530.4586,24039,"Southwest","AZ","Goodyear","Round Tile",3057,1,40,"Arizona Public Service Company","PV Only",NA,0.13641,331.5564,10000,0.035,10800,0,"",1,5.48,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85306,"JB-85324833-00",33.634159,-112.159561,19,"Lease",16470,5265,4,2131,"",NA,"",NA,1981,5.4,8263.4492,19981,"Southwest","AZ","Phoenix","Comp Shingle Roof",3606,2,18,"Arizona Public Service Company","PV Only",NA,0.165338,333.7005,10002,0.035,10800,0.005,"Above Two Stories",1,5.32,1380.82483,9077329.02,55332768.05,30873238.44,44060559.58,97005968.97,23700.97814,236349864.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
